move,1375.609375,53.578125
move,1381.15625,43.26953125
move,1385.421875,35.4453125
move,1392.74609375,20.79296875
move,1402.71875,3.83203125
move,1413.10546875,0.0
move,1423.078125,0.0
move,1433.46484375,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.0
move,1439.98046875,0.76953125
move,1437.640625,2.63671875
move,1435.09765625,5.68359375
move,1431.25390625,8.42578125
move,1427.12890625,11.9609375
move,1423.28515625,14.703125
move,1418.58203125,17.640625
move,1413.8671875,20.5859375
move,1409.15234375,23.53125
move,1404.76171875,25.72265625
move,1400.37109375,27.3671875
move,1396.52734375,29.55859375
move,1392.13671875,31.75
move,1390.5859375,32.5234375
move,1386.7421875,34.71484375
move,1383.93359375,36.1171875
move,1381.125,37.51953125
move,1378.98828125,38.80078125
move,1377.27734375,40.08203125
move,1376.234375,40.7734375
move,1375.19140625,41.46484375
move,1374.578125,42.07421875
move,1374.30859375,42.33984375
move,1374.0390625,42.60546875
move,1373.76953125,42.87109375
move,1373.76953125,43.13671875
move,1373.5,43.13671875
move,1373.25,43.13671875
move,1372.98046875,43.40234375
move,1372.7109375,43.40234375
move,1372.09765625,43.40234375
move,1371.828125,43.66796875
move,1371.21484375,43.66796875
move,1370.6015625,43.66796875
move,1369.98828125,43.97265625
move,1369.375,43.97265625
move,1368.33203125,44.31640625
move,1367.2890625,44.66015625
move,1366.67578125,44.66015625
move,1365.125,45.046875
move,1364.08203125,45.046875
move,1363.0390625,45.390625
move,1361.48828125,45.77734375
move,1360.4453125,46.12109375
move,1359.40234375,46.46484375
move,1358.359375,46.80859375
move,1357.74609375,47.11328125
move,1356.703125,47.45703125
move,1355.66015625,47.80078125
move,1355.046875,48.41015625
move,1354.43359375,48.71484375
move,1353.390625,49.05859375
move,1352.77734375,49.66796875
move,1352.1640625,50.27734375
move,1351.12109375,50.62109375
move,1350.5078125,50.92578125
move,1349.89453125,51.53515625
move,1348.8515625,51.87890625
move,1348.23828125,52.18359375
move,1347.1953125,52.52734375
move,1346.58203125,53.13671875
move,1345.5390625,53.48046875
move,1344.92578125,53.78515625
move,1344.3125,54.08984375
move,1343.26953125,54.08984375
move,1342.65625,54.39453125
move,1342.38671875,54.39453125
move,1342.1171875,54.39453125
move,1341.84765625,54.39453125
move,1341.578125,54.39453125
move,1341.30859375,54.39453125
move,1341.05859375,54.39453125
move,1340.81640625,54.39453125
move,1340.578125,54.39453125
move,1340.34375,54.39453125
move,1340.109375,54.39453125
move,1340.109375,54.125
move,1339.875,54.125
move,1339.63671875,54.125
move,1339.38671875,54.125
move,1339.14453125,54.125
move,1338.90234375,54.125
move,1338.66796875,54.125
press,1338.66796875,54.125
release,1338.66796875,54.125
move,1338.66796875,54.34765625
move,1338.19921875,57.15234375
move,1337.26171875,59.95703125
move,1334.90234375,65.2578125
move,1331.34375,73.078125
move,1326.33984375,84.75
move,1319.9296875,99.3984375
move,1313.23046875,115.65625
move,1306.24609375,133.609375
move,1296.52734375,154.125
move,1286.80859375,174.640625
move,1277.08984375,196.234375
move,1266.2890625,216.75
move,1256.5703125,238.34375
move,1245.359375,260.76171875
move,1227.01953125,298.84375
move,1222.015625,310.515625
move,1212.296875,332.109375
move,1202.578125,353.703125
move,1194.59375,371.65625
move,1186.609375,389.609375
move,1184.08984375,395.90625
move,1178.25,407.578125
move,1174.28515625,418.67578125
move,1170.77734375,426.390625
move,1167.21875,434.2109375
move,1165.44921875,439.51171875
move,1164.9921875,439.51171875
move,1161.43359375,440.01953125
move,1155.3984375,444.7109375
move,1146.67578125,451.84375
move,1133.85546875,460.99609375
move,1121.03515625,471.06640625
move,1106.68359375,481.5859375
move,1051.31640625,522.6640625
move,1031.13671875,537.234375
move,986.98046875,567.1953125
move,942.82421875,597.15625
